run_id,track,table,model,target,horizon,fold,node,feature_group,seed,epoch,execution_status,evidence_status_code,evidence_status,completion_mark,rerun_policy,comparison_fold_count,grade_RMSE,relative_error_RMSE,grade_MAPE,relative_error_MAPE,grade_RAE,relative_error_RAE,grade_MAE,relative_error_MAE,comparison_key,config_fingerprint,returncode,attempt_id,model_failure_count,classification_reason,source_manifest
official-compat-v1-t4-fcnn-occ-3-4-194-None-42-20-7dedaa2a,official,4,fcnn,occ,3,4,194,None,42,20,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,,2900860e6648e99ac716ae919880f9ce74a8582eed6a1685a6fd3c160d39c13e,0,,0,论文与仓库均未披露 Table 4 节点身份；node 194 是预注册反向识别候选而非唯一真值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table4.csv
official-compat-v1-t4-fcnn-occ-3-5-194-None-42-20-593250dc,official,4,fcnn,occ,3,5,194,None,42,20,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,,72b86407c3025ff47337bf41c47602f6b1a91462dcb36d92944ab5a4aed5f2ab,0,,0,论文与仓库均未披露 Table 4 节点身份；node 194 是预注册反向识别候选而非唯一真值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table4.csv
official-compat-v1-t4-fcnn-occ-3-6-194-None-42-20-ba2ea9bb,official,4,fcnn,occ,3,6,194,None,42,20,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,,02595f3d23cb5e36e021d442ed4def8d2a1ce53750a03da320c525060aa5ed51,0,,0,论文与仓库均未披露 Table 4 节点身份；node 194 是预注册反向识别候选而非唯一真值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table4.csv
official-compat-v1-t4-fcnn-duration-3-1-194-None-42-20-a8ebe65e,official,4,fcnn,duration,3,1,194,None,42,20,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,,dcae7c05e077201269b68c5b4c9f5abfe610cfa1c5e32ae1b2e4d0ac4691e6a5,0,,0,论文与仓库均未披露 Table 4 节点身份；node 194 是预注册反向识别候选而非唯一真值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table4.csv
official-compat-v1-t4-fcnn-duration-3-2-194-None-42-20-7469c2f4,official,4,fcnn,duration,3,2,194,None,42,20,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,,638ee58b82ccc216e7e6f6a3b0812dc8920a967ce94ff4c1c43405829dd094cd,0,,0,论文与仓库均未披露 Table 4 节点身份；node 194 是预注册反向识别候选而非唯一真值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table4.csv
official-compat-v1-t4-fcnn-duration-3-3-194-None-42-20-ae06e8e5,official,4,fcnn,duration,3,3,194,None,42,20,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,,f5092aad28fbffc2805bfaeeb71245f5d9ecd725ba6dd3275ca3d76a871e7a65,0,,0,论文与仓库均未披露 Table 4 节点身份；node 194 是预注册反向识别候选而非唯一真值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table4.csv
official-compat-v1-t4-fcnn-duration-3-4-194-None-42-20-42689bb9,official,4,fcnn,duration,3,4,194,None,42,20,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,,329a0fbe1549b271589882b13dcec193e1daa2c480af04e88d9145981a236b21,0,,0,论文与仓库均未披露 Table 4 节点身份；node 194 是预注册反向识别候选而非唯一真值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table4.csv
official-compat-v1-t4-fcnn-duration-3-5-194-None-42-20-8ae9c683,official,4,fcnn,duration,3,5,194,None,42,20,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,,b10727b27b2899739b648e3c1f9f320a15b7103c1ca07d4524c5b4ae57a6bc90,0,,0,论文与仓库均未披露 Table 4 节点身份；node 194 是预注册反向识别候选而非唯一真值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table4.csv
official-compat-v1-t4-fcnn-duration-3-6-194-None-42-20-90ced7b6,official,4,fcnn,duration,3,6,194,None,42,20,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,,7d715b651619929217f431dc23dbb25705c9ec707447322378fc9ff6388e1e6d,0,,0,论文与仓库均未披露 Table 4 节点身份；node 194 是预注册反向识别候选而非唯一真值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table4.csv
official-compat-v1-t4-fcnn-volume-3-1-194-None-42-20-a83b6ba2,official,4,fcnn,volume,3,1,194,None,42,20,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,,fe184cc4ae97ed47016065a3b903653f1b9f93e8024814c33513f75b16afee0a,0,,0,论文与仓库均未披露 Table 4 节点身份；node 194 是预注册反向识别候选而非唯一真值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table4.csv
official-compat-v1-t4-fcnn-volume-3-2-194-None-42-20-81ae2992,official,4,fcnn,volume,3,2,194,None,42,20,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,,ea5b0da6b74cd29204d8705763d6c101d9147cf6620f39d21c8c048c54819199,0,,0,论文与仓库均未披露 Table 4 节点身份；node 194 是预注册反向识别候选而非唯一真值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table4.csv
official-compat-v1-t4-fcnn-volume-3-3-194-None-42-20-e7d4fdfb,official,4,fcnn,volume,3,3,194,None,42,20,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,,4fd1a3f03d07b4dd6475005fa10fac19f2f91a4b40461adce992c01835a5d976,0,,0,论文与仓库均未披露 Table 4 节点身份；node 194 是预注册反向识别候选而非唯一真值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table4.csv
official-compat-v1-t4-fcnn-volume-3-4-194-None-42-20-6a68e409,official,4,fcnn,volume,3,4,194,None,42,20,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,,73c330a361681b285c54f130a76b8afa05765cd46b93bc42e9568f9f10fdb0db,0,,0,论文与仓库均未披露 Table 4 节点身份；node 194 是预注册反向识别候选而非唯一真值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table4.csv
official-compat-v1-t4-fcnn-volume-3-5-194-None-42-20-607c9bfa,official,4,fcnn,volume,3,5,194,None,42,20,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,,a5b29ebba12e980f0c772a13104fccdba9a76ab8af9c3e2f4ea87a427f7de13a,0,,0,论文与仓库均未披露 Table 4 节点身份；node 194 是预注册反向识别候选而非唯一真值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table4.csv
official-compat-v1-t4-fcnn-volume-3-6-194-None-42-20-b2469922,official,4,fcnn,volume,3,6,194,None,42,20,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,,2b8f181c336402f557c0bfa08a6b91d86f28ff3a7a2d8ff10bb3cbf15f507360,0,,0,论文与仓库均未披露 Table 4 节点身份；node 194 是预注册反向识别候选而非唯一真值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table4.csv
official-compat-v1-t4-lstm-occ-3-1-194-None-42-20-a569663b,official,4,lstm,occ,3,1,194,None,42,20,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,,5b85bd8f3690814f98e2407985f4dba80a6684da7ae7c6acb04db9229ff98ef4,0,,0,论文与仓库均未披露 Table 4 节点身份；node 194 是预注册反向识别候选而非唯一真值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table4.csv
official-compat-v1-t4-lstm-occ-3-2-194-None-42-20-6641350e,official,4,lstm,occ,3,2,194,None,42,20,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,,a889d176a9ac3707c340cb0753604e247711ad3781a7625c371ae0a4054e7da9,0,,0,论文与仓库均未披露 Table 4 节点身份；node 194 是预注册反向识别候选而非唯一真值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table4.csv
official-compat-v1-t4-lstm-occ-3-3-194-None-42-20-3264f447,official,4,lstm,occ,3,3,194,None,42,20,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,,d1443eb696e6fd5d751016c06a0b13a675d95c7f4fb01bd17fab14d408eccad8,0,,0,论文与仓库均未披露 Table 4 节点身份；node 194 是预注册反向识别候选而非唯一真值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table4.csv
official-compat-v1-t4-lstm-occ-3-4-194-None-42-20-d6efa51c,official,4,lstm,occ,3,4,194,None,42,20,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,,2e84aec89e120b8d79d2983841e1c0719f3f90158f0866f619b3bdf6389b33a9,0,,0,论文与仓库均未披露 Table 4 节点身份；node 194 是预注册反向识别候选而非唯一真值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table4.csv
official-compat-v1-t4-lstm-occ-3-5-194-None-42-20-e01ca1a0,official,4,lstm,occ,3,5,194,None,42,20,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,,7c7e351b096e8634b96d468f24f802c04f0cd97abb49da3611008acc46084a5b,0,,0,论文与仓库均未披露 Table 4 节点身份；node 194 是预注册反向识别候选而非唯一真值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table4.csv
official-compat-v1-t4-lstm-occ-3-6-194-None-42-20-6f06c655,official,4,lstm,occ,3,6,194,None,42,20,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,,bbd658e7845620435dd2ae3ec803efb0e638730858d405a936bde60222525b15,0,,0,论文与仓库均未披露 Table 4 节点身份；node 194 是预注册反向识别候选而非唯一真值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table4.csv
official-compat-v1-t4-lstm-duration-3-1-194-None-42-20-e3b253bf,official,4,lstm,duration,3,1,194,None,42,20,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,,1da96bceb0874f133894a96e4ceec65439db01ba7a4f9a0dd6683d6fa0ea25b5,0,,0,论文与仓库均未披露 Table 4 节点身份；node 194 是预注册反向识别候选而非唯一真值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table4.csv
official-compat-v1-t4-lstm-duration-3-2-194-None-42-20-7920b04f,official,4,lstm,duration,3,2,194,None,42,20,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,,3ac61e1b59ca37849fcba1177f1fcf09818dfc58c5391ede84059eaff4e4c3d3,0,,0,论文与仓库均未披露 Table 4 节点身份；node 194 是预注册反向识别候选而非唯一真值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table4.csv
official-compat-v1-t4-lstm-duration-3-3-194-None-42-20-da06f551,official,4,lstm,duration,3,3,194,None,42,20,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,,903e1b7932744220d7f7aeefea972a5a9de849f8fdbd485dab7461d4e0e3449e,0,,0,论文与仓库均未披露 Table 4 节点身份；node 194 是预注册反向识别候选而非唯一真值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table4.csv
official-compat-v1-t4-lstm-duration-3-4-194-None-42-20-3a56e266,official,4,lstm,duration,3,4,194,None,42,20,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,,2b9a0c244f1c45c7de97f317f51cd6393c173a403af474122b8e0f64598da5fd,0,,0,论文与仓库均未披露 Table 4 节点身份；node 194 是预注册反向识别候选而非唯一真值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table4.csv
official-compat-v1-t4-lstm-duration-3-5-194-None-42-20-8dd068ba,official,4,lstm,duration,3,5,194,None,42,20,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,,301ac27d7ba700d8066530e36a38458dbfe41f6c29210b1835785d239c575f65,0,,0,论文与仓库均未披露 Table 4 节点身份；node 194 是预注册反向识别候选而非唯一真值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table4.csv
official-compat-v1-t4-lstm-duration-3-6-194-None-42-20-9a2ef0e5,official,4,lstm,duration,3,6,194,None,42,20,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,,9189d30d3062d9a83b860491b9160ae89a32ec1844be71c974097344f6a06b86,0,,0,论文与仓库均未披露 Table 4 节点身份；node 194 是预注册反向识别候选而非唯一真值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table4.csv
official-compat-v1-t4-lstm-volume-3-1-194-None-42-20-81b55647,official,4,lstm,volume,3,1,194,None,42,20,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,,a2e023fba37b77fbeb0bb55756a7d1320f7672911ccadbcbfe1a18d03ac60ba9,0,,0,论文与仓库均未披露 Table 4 节点身份；node 194 是预注册反向识别候选而非唯一真值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table4.csv
official-compat-v1-t4-lstm-volume-3-2-194-None-42-20-ecc34214,official,4,lstm,volume,3,2,194,None,42,20,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,,4a5595806f36c94d1146616280362ee3fdc6f8a73e4998edcc48e5f21288a882,0,,0,论文与仓库均未披露 Table 4 节点身份；node 194 是预注册反向识别候选而非唯一真值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table4.csv
official-compat-v1-t4-lstm-volume-3-3-194-None-42-20-2f669ac6,official,4,lstm,volume,3,3,194,None,42,20,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,,0c3e478a330bdda6e7982577a431bb77c511539d0976897d1346470af88b8fe9,0,,0,论文与仓库均未披露 Table 4 节点身份；node 194 是预注册反向识别候选而非唯一真值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table4.csv
official-compat-v1-t4-lstm-volume-3-4-194-None-42-20-8fbabbd5,official,4,lstm,volume,3,4,194,None,42,20,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,,8fad8c09c4360652fb1192e98653e5e50e304d5c83ff177093512a44e2faf0a4,0,,0,论文与仓库均未披露 Table 4 节点身份；node 194 是预注册反向识别候选而非唯一真值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table4.csv
official-compat-v1-t4-lstm-volume-3-5-194-None-42-20-3194613e,official,4,lstm,volume,3,5,194,None,42,20,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,,6239aff38558be52a2035be9eccfb0df365fd4efc06d9230541935a41ecdaea3,0,,0,论文与仓库均未披露 Table 4 节点身份；node 194 是预注册反向识别候选而非唯一真值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table4.csv
official-compat-v1-t4-lstm-volume-3-6-194-None-42-20-aef1410c,official,4,lstm,volume,3,6,194,None,42,20,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,,5021e967767296a63805b3784db0b19b3412189439aa04f7820d68b0105adb4e,0,,0,论文与仓库均未披露 Table 4 节点身份；node 194 是预注册反向识别候选而非唯一真值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table4.csv
official-compat-v1-t4-TimeXer-occ-3-1-194-None-42-1-7b8b7090,official,4,TimeXer,occ,3,1,194,None,42,1,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,,35d60c759a4912b65a0a3a4ad9b628f2c6a7ca0e6297454e983dcfeddf46409b,0,,0,论文与仓库均未披露 Table 4 节点身份；node 194 是预注册反向识别候选而非唯一真值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table4.csv
official-compat-v1-t4-TimeXer-occ-3-2-194-None-42-1-28ab3784,official,4,TimeXer,occ,3,2,194,None,42,1,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,,bcd04e4c8eb3ef5ad43386c65403c62fd3bf66b2b0c344db92177682fd40bc0d,0,,0,论文与仓库均未披露 Table 4 节点身份；node 194 是预注册反向识别候选而非唯一真值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table4.csv
official-compat-v1-t4-TimeXer-occ-3-3-194-None-42-1-1aa44f7d,official,4,TimeXer,occ,3,3,194,None,42,1,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,,976462710469762606c19ae392bb6de2b2b05e0904fd4cd2f63913140bcd795b,0,,0,论文与仓库均未披露 Table 4 节点身份；node 194 是预注册反向识别候选而非唯一真值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table4.csv
official-compat-v1-t4-TimeXer-occ-3-4-194-None-42-1-26237d18,official,4,TimeXer,occ,3,4,194,None,42,1,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,,0a37e4a3169c5f0f4533a4a56b637e567575fd2baa6689907a4620147faed1b7,0,,0,论文与仓库均未披露 Table 4 节点身份；node 194 是预注册反向识别候选而非唯一真值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table4.csv
official-compat-v1-t4-TimeXer-occ-3-5-194-None-42-1-9533db4d,official,4,TimeXer,occ,3,5,194,None,42,1,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,,307a078b11daa58e11ba585e418317baec7c21718dcd666e052c289844bca0b2,0,,0,论文与仓库均未披露 Table 4 节点身份；node 194 是预注册反向识别候选而非唯一真值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table4.csv
official-compat-v1-t4-TimeXer-occ-3-6-194-None-42-1-ae8a7de8,official,4,TimeXer,occ,3,6,194,None,42,1,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,,e50b6d7c0bb9e5854f8f28e6a26b155df298a00dac8202e541237207257f7901,0,,0,论文与仓库均未披露 Table 4 节点身份；node 194 是预注册反向识别候选而非唯一真值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table4.csv
official-compat-v1-t4-TimeXer-duration-3-1-194-None-42-1-9ab4b4e4,official,4,TimeXer,duration,3,1,194,None,42,1,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,,f9b12810b8bc831f08008023c13df74e1fdce4a497a1d4490c48f9c35dc35720,0,,0,论文与仓库均未披露 Table 4 节点身份；node 194 是预注册反向识别候选而非唯一真值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table4.csv
official-compat-v1-t4-TimeXer-duration-3-2-194-None-42-1-db99afd2,official,4,TimeXer,duration,3,2,194,None,42,1,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,,46a85f7649999fd988249e9e0ec09304fb52854f85347ea28b483fb7715cdc27,0,,0,论文与仓库均未披露 Table 4 节点身份；node 194 是预注册反向识别候选而非唯一真值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table4.csv
official-compat-v1-t4-TimeXer-duration-3-3-194-None-42-1-790eb72b,official,4,TimeXer,duration,3,3,194,None,42,1,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,,ee4f9eb823197fc483b74789595ea5b16e77d1fcacff0156bb5cef2587e49582,0,,0,论文与仓库均未披露 Table 4 节点身份；node 194 是预注册反向识别候选而非唯一真值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table4.csv
official-compat-v1-t4-TimeXer-duration-3-4-194-None-42-1-8430f5b8,official,4,TimeXer,duration,3,4,194,None,42,1,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,,6becc1217e442125fa4703a68e5f9f711c028a1bbe9d392a05e73c05295a62da,0,,0,论文与仓库均未披露 Table 4 节点身份；node 194 是预注册反向识别候选而非唯一真值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table4.csv
official-compat-v1-t4-TimeXer-duration-3-5-194-None-42-1-cc8eefa7,official,4,TimeXer,duration,3,5,194,None,42,1,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,,48dd325c437105c583261528203edba0e63f74aea6d14e5d3b1edb221ec76991,0,,0,论文与仓库均未披露 Table 4 节点身份；node 194 是预注册反向识别候选而非唯一真值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table4.csv
official-compat-v1-t4-TimeXer-duration-3-6-194-None-42-1-424ff58a,official,4,TimeXer,duration,3,6,194,None,42,1,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,,aee4e816cdbf81b432031a5e3c9d01988b7a844ded234fe5b1f58beb38d1b4b2,0,,0,论文与仓库均未披露 Table 4 节点身份；node 194 是预注册反向识别候选而非唯一真值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table4.csv
official-compat-v1-t4-TimeXer-volume-3-1-194-None-42-1-40f6786d,official,4,TimeXer,volume,3,1,194,None,42,1,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,,8702a8dc1977e97a934a017b80a9481d02d4f94a55678236cc25b3aa28543a4e,0,,0,论文与仓库均未披露 Table 4 节点身份；node 194 是预注册反向识别候选而非唯一真值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table4.csv
official-compat-v1-t4-TimeXer-volume-3-2-194-None-42-1-1a6385eb,official,4,TimeXer,volume,3,2,194,None,42,1,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,,0c1037d85e3d966fa5141a4e752e041ee4108ea37e55232d323ce66b6135293f,0,,0,论文与仓库均未披露 Table 4 节点身份；node 194 是预注册反向识别候选而非唯一真值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table4.csv
official-compat-v1-t4-TimeXer-volume-3-3-194-None-42-1-4bc96c31,official,4,TimeXer,volume,3,3,194,None,42,1,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,,957d71a48e00abd42acffb9841907819f6358c0feaa560b81eeca4fc6c5773ee,0,,0,论文与仓库均未披露 Table 4 节点身份；node 194 是预注册反向识别候选而非唯一真值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table4.csv
official-compat-v1-t4-TimeXer-volume-3-4-194-None-42-1-a1278fe4,official,4,TimeXer,volume,3,4,194,None,42,1,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,,7fbcaa14379d3cdadb4644724be4dabd728fdda0410e25c7ae91368dec4b57ff,0,,0,论文与仓库均未披露 Table 4 节点身份；node 194 是预注册反向识别候选而非唯一真值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table4.csv
official-compat-v1-t4-TimeXer-volume-3-5-194-None-42-1-ce7bf474,official,4,TimeXer,volume,3,5,194,None,42,1,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,,26be534d907e03637f92d5d2479ae9a028810180ef20147b4d1df6fd49d3d00a,0,,0,论文与仓库均未披露 Table 4 节点身份；node 194 是预注册反向识别候选而非唯一真值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table4.csv
official-compat-v1-t4-TimeXer-volume-3-6-194-None-42-1-e9f0552e,official,4,TimeXer,volume,3,6,194,None,42,1,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,,554523a08389be7963423c0ab0b1c1ea7b7d42e531237414e950bee9f29a56d8,0,,0,论文与仓库均未披露 Table 4 节点身份；node 194 是预注册反向识别候选而非唯一真值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table4.csv
official-compat-v1-t5-fcnn-occ-3-1-region-None-42-20-95f121d5,official,5,fcnn,occ,3,1,region,None,42,20,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,official|5|fcnn|None,34e89555e441571609b193540e023a159fc5f9b51288c8155ceb48ec2a9c0eb4,0,,0,运行已完成，但原论文没有对应披露单元或无法唯一映射，不能声称恢复了论文数值或趋势。,private-evidence://UrbanEV-reproduction/state\manifest_official_table5.csv
official-compat-v1-t5-fcnn-occ-3-2-region-None-42-20-198aa589,official,5,fcnn,occ,3,2,region,None,42,20,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,official|5|fcnn|None,18acff6f8c3499fc5463437b6d58c3f27ee9fb9dfe62bdb544d36dca107d0fa8,0,,0,运行已完成，但原论文没有对应披露单元或无法唯一映射，不能声称恢复了论文数值或趋势。,private-evidence://UrbanEV-reproduction/state\manifest_official_table5.csv
official-compat-v1-t5-fcnn-occ-3-3-region-None-42-20-1af62f05,official,5,fcnn,occ,3,3,region,None,42,20,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,official|5|fcnn|None,d41749310718146c24bb1de0992efaac1dcfa06cd842297bc94284394158e53a,0,,0,运行已完成，但原论文没有对应披露单元或无法唯一映射，不能声称恢复了论文数值或趋势。,private-evidence://UrbanEV-reproduction/state\manifest_official_table5.csv
official-compat-v1-t5-fcnn-occ-3-4-region-None-42-20-4609f9f3,official,5,fcnn,occ,3,4,region,None,42,20,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,official|5|fcnn|None,e21c46e00722556699e48f4c5f49548aa88873df073d0e013088e4726abbfc5b,0,,0,运行已完成，但原论文没有对应披露单元或无法唯一映射，不能声称恢复了论文数值或趋势。,private-evidence://UrbanEV-reproduction/state\manifest_official_table5.csv
official-compat-v1-t5-fcnn-occ-3-5-region-None-42-20-7fe56951,official,5,fcnn,occ,3,5,region,None,42,20,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,official|5|fcnn|None,421afa8421f0753922840fa6da7adb66ed889153e797f5c2d7a4475151d3a62e,0,,0,运行已完成，但原论文没有对应披露单元或无法唯一映射，不能声称恢复了论文数值或趋势。,private-evidence://UrbanEV-reproduction/state\manifest_official_table5.csv
official-compat-v1-t5-fcnn-occ-3-6-region-None-42-20-a9d219c0,official,5,fcnn,occ,3,6,region,None,42,20,complete,S4,原论文信息不足不能唯一确定,✓,reuse_existing_artifact,,,,,,,,,,official|5|fcnn|None,c984aaf0b5d287ad77bb33c8ccfbbfcacb1a9dc03dfe76d01f0a206f5cf6b694,0,,0,运行已完成，但原论文没有对应披露单元或无法唯一映射，不能声称恢复了论文数值或趋势。,private-evidence://UrbanEV-reproduction/state\manifest_official_table5.csv
official-compat-v1-t5-fcnn-occ-3-1-region-P-42-20-9ebe5d05,official,5,fcnn,occ,3,1,region,P,42,20,complete,S3,只恢复相对趋势,✓,reuse_existing_artifact,1,trend,2.4721943644331117,trend,2.9237456984450785,trend,3.3681870590419103,trend,3.352956511466468,official|5|fcnn|P,dedc8d156f1d161b1019d840dfde5f492c10661843420b2e9d9eb7a2ad7647d0,0,,0,论文聚合单元仅有 1/6 折；可观察方向但不足以恢复完整披露数值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table5.csv
official-compat-v1-t5-fcnn-occ-3-2-region-P-42-20-efc6687a,official,5,fcnn,occ,3,2,region,P,42,20,complete,S3,只恢复相对趋势,✓,reuse_existing_artifact,1,trend,2.4721943644331117,trend,2.9237456984450785,trend,3.3681870590419103,trend,3.352956511466468,official|5|fcnn|P,aea54ceeafd513678ffeb79c3b6bdc3ac11983179252ab6fc803beece2bcba23,0,,0,论文聚合单元仅有 1/6 折；可观察方向但不足以恢复完整披露数值。,private-evidence://UrbanEV-reproduction/state\manifest_official_table5.csv
